MsgId,CmdCode,TimeRadians,SequenceCount,MsgLength,HasSecondaryHeader,MsgType,ApId,HeaderVersion,SegmentationFlag,FlowLengthInWindow,SlidingWindowMeanIntervalSec,SlidingWindowMaxIntervalSec,SlidingWindowMinIntervalSec,MessageCountInWindow,UniqueMessageIDsInWindow,AverageMessageLengthInWindow,MessageRateInWindow,StdDevMessageLengthInWindow,CommandErrorCounter,IngestErrors,MemoryAnonMB,MemoryFileMB,MemoryKernelstackMB,MemoryPageTableMB,MemorySocketMB,MemoryPercpuMB,MemoryShmemMB,MemorySlabUnreclaimableMB,MemoryPageFaults,Label
6308,0,1.77311,0,8,1,1,164,0,4,19.79397,0.380653,0.611201,0.305569,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.730552673,0,3
6318,1,1.77314,0,8,1,1,174,0,4,19.795609,0.380685,0.611201,0.305569,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.729095459,0,3
6308,1,1.773162,0,8,1,1,164,0,4,19.695669,0.378763,0.611201,0.305569,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726219177,0,3
6331,0,1.773185,0,8,1,1,187,0,4,19.593391,0.376796,0.611201,0.305569,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.729423523,0,3
6150,0,1.773214,0,8,1,1,6,0,4,19.998453,0.377329,0.611201,0.305569,54,17,8,2.7,0.94,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726333618,0,3
6145,0,1.773244,0,8,1,1,1,0,4,19.697624,0.378801,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.81640625,4.55078125,0.78125,0.2890625,0.03515625,0.000514984,1.25390625,0.743293762,0,3
6284,0,1.773274,0,8,1,1,140,0,4,19.702633,0.378897,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.729629517,0,3
6288,0,1.773297,0,8,1,1,144,0,4,19.703398,0.378911,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.728248596,0,3
6280,0,1.773327,0,8,1,1,136,0,4,19.710438,0.379047,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.30078125,0.03515625,0.000514984,1.25390625,0.729751587,0,3
6147,0,1.773349,0,8,1,1,3,0,4,19.612946,0.377172,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.725738525,0,3
6313,0,1.773379,0,8,1,1,169,0,4,19.71748,0.379182,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.726875305,0,3
6293,0,1.773409,0,8,1,1,149,0,4,19.708597,0.379011,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.726516724,0,3
6149,2,1.773431,0,8,1,1,5,0,4,19.608412,0.377085,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.731109619,0,3
6272,0,1.773461,0,8,1,1,128,0,4,19.708027,0.379,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727615356,0,3
6323,0,1.773483,0,8,1,1,179,0,4,19.605875,0.377036,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.727752686,0,3
6323,1,1.773513,0,12,1,1,179,0,4,19.708982,0.379019,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.730407715,0,3
6276,0,1.773543,0,8,1,1,132,0,4,19.710108,0.379041,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.729759216,0,3
6277,4,1.773572,0,8,1,1,133,0,4,19.710964,0.379057,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.875,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.730987549,0,3
6298,0,1.773595,0,8,1,1,154,0,4,19.612417,0.377162,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.730560303,0,3
6318,0,1.773618,0,8,1,1,174,0,4,19.928083,0.376002,0.611201,0.305859,54,17,8,2.7,0.94,0,0,5.87890625,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.727882385,0,3
6308,0,1.773647,0,8,1,1,164,0,4,19.614115,0.377195,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.72719574,0,3
6318,1,1.773677,0,8,1,1,174,0,4,19.615793,0.377227,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.72757721,0,3
6308,1,1.7737,0,8,1,1,164,0,4,19.927322,0.375987,0.611201,0.305859,54,17,8,2.7,0.94,0,0,5.87890625,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.729309082,0,3
6331,0,1.77373,0,8,1,1,187,0,4,19.925222,0.375948,0.611201,0.305859,54,17,8,2.7,0.94,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727012634,0,3
6150,0,1.773752,0,8,1,1,6,0,4,19.923117,0.375908,0.611201,0.305859,54,17,8,2.7,0.94,0,0,5.87890625,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.726791382,0,3
6145,0,1.77379,0,8,1,1,1,0,4,19.609156,0.377099,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.72820282,0,3
6284,0,1.773819,0,8,1,1,140,0,4,19.707306,0.378987,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726768494,0,3
6288,0,1.773842,0,8,1,1,144,0,4,19.611797,0.37715,0.611201,0.305859,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.03515625,0.000514984,1.25390625,0.736824036,0,3
6280,0,1.773871,0,8,1,1,136,0,4,19.710678,0.379051,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.02734375,0.000514984,1.25390625,0.727531433,0,3
6147,0,1.773901,0,8,1,1,3,0,4,19.709743,0.379034,0.611201,0.305859,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.02734375,0.000514984,1.25390625,0.721588135,0,3
6313,0,1.773923,0,8,1,1,169,0,4,19.607491,0.377067,0.611201,0.305058,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.732696533,0,3
6293,0,1.773953,0,8,1,1,149,0,4,19.708481,0.379009,0.611201,0.305058,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.726875305,0,3
6149,2,1.773983,0,8,1,1,5,0,4,19.70953,0.379029,0.611201,0.305058,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.729919434,0,3
6272,0,1.774012,0,8,1,1,128,0,4,19.813595,0.381031,0.611201,0.305058,53,17,8,2.65,0.78,0,0,5.875,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.72794342,0,3
6323,0,1.774035,0,8,1,1,179,0,4,19.709173,0.379023,0.611201,0.305058,53,17,8,2.65,0.78,0,0,5.875,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.729866028,0,3
6323,1,1.774064,0,12,1,1,179,0,4,19.704357,0.37893,0.611201,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.29296875,0.0234375,0.000514984,1.25390625,0.727012634,0,3
6276,0,1.774087,0,8,1,1,132,0,4,19.706751,0.378976,0.611201,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.29296875,0.03515625,0.000514984,1.25390625,0.729354858,0,3
6277,4,1.774116,0,8,1,1,133,0,4,19.702507,0.378894,0.611201,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.29296875,0.0234375,0.000514984,1.25390625,0.727134705,0,3
6298,0,1.774146,0,8,1,1,154,0,4,19.700462,0.378855,0.611201,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727218628,0,3
6318,0,1.774176,0,8,1,1,174,0,4,19.695263,0.378755,0.611201,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.729469299,0,3
6308,0,1.774198,0,8,1,1,164,0,4,19.690287,0.378659,0.611201,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726737976,0,3
6318,1,1.774228,0,8,1,1,174,0,4,19.48605,0.374732,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.73021698,0,3
6308,1,1.774257,0,8,1,1,164,0,4,19.893385,0.375347,0.511706,0.305058,54,17,8,2.7,0.94,0,0,5.87890625,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.726272583,0,3
6331,0,1.774294,0,8,1,1,187,0,4,19.988091,0.377134,0.511706,0.305058,54,17,8,2.7,0.94,0,0,5.8828125,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.728309631,0,3
6150,0,1.774324,0,8,1,1,6,0,4,19.677919,0.378421,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727996826,0,3
6145,0,1.774354,0,8,1,1,1,0,4,19.674393,0.378354,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.90234375,4.55078125,0.78125,0.30078125,0.03515625,0.000514984,1.25390625,0.741584778,0,3
6284,0,1.774376,0,8,1,1,140,0,4,19.982695,0.377032,0.511706,0.305058,54,17,8,2.7,0.94,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.02734375,0.000514984,1.25390625,0.726486206,0,3
6288,0,1.774406,0,8,1,1,144,0,4,19.66773,0.378226,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.730690002,0,3
6280,0,1.774436,0,8,1,1,136,0,4,19.771227,0.380216,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.725212097,0,3
6147,0,1.774459,0,8,1,1,3,0,4,19.66823,0.378235,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726768494,0,3
6313,0,1.774489,0,8,1,1,169,0,4,19.672628,0.37832,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726921082,0,3
6293,0,1.774518,0,8,1,1,149,0,4,19.771906,0.380229,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.729423523,0,3
6149,2,1.774541,0,8,1,1,5,0,4,19.67144,0.378297,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.73021698,0,3
6272,0,1.77457,0,8,1,1,128,0,4,19.666645,0.378205,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727485657,0,3
6323,0,1.7746,0,8,1,1,179,0,4,19.7658,0.380112,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.875,4.55078125,0.78125,0.30078125,0.03515625,0.000514984,1.25390625,0.72845459,0,3
6323,1,1.774623,0,12,1,1,179,0,4,19.771196,0.380215,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.875,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.730331421,0,3
6276,0,1.774653,0,8,1,1,132,0,4,19.78055,0.380395,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.723937988,0,3
6277,4,1.774683,0,8,1,1,133,0,4,19.781969,0.380423,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.03515625,0.000514984,1.25390625,0.728523254,0,3
6298,0,1.774705,0,8,1,1,154,0,4,19.675556,0.378376,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.732772827,0,3
6318,0,1.774735,0,8,1,1,174,0,4,19.776533,0.380318,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.729637146,0,3
6308,0,1.774765,0,8,1,1,164,0,4,19.777386,0.380334,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.729721069,0,3
6318,1,1.774795,0,8,1,1,174,0,4,19.88158,0.382338,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727210999,0,3
6308,1,1.774817,0,8,1,1,164,0,4,19.780371,0.380392,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.731071472,0,3
6331,0,1.774847,0,8,1,1,187,0,4,19.785212,0.380485,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.730232239,0,3
6150,0,1.774877,0,8,1,1,6,0,4,19.889065,0.382482,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727737427,0,3
6145,0,1.7749,0,8,1,1,1,0,4,19.796532,0.380703,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.728820801,0,3
6284,0,1.77493,0,8,1,1,140,0,4,19.897095,0.382636,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.729042053,0,3
6288,0,1.774952,0,8,1,1,144,0,4,19.795849,0.380689,0.511706,0.305058,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.03515625,0.000514984,1.25390625,0.726974487,0,3
6280,0,1.774982,0,8,1,1,136,0,4,19.794104,0.380656,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.02734375,0.000514984,1.25390625,0.727218628,0,3
6147,0,1.775012,0,8,1,1,3,0,4,19.793095,0.380636,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.731361389,0,3
6313,0,1.775034,0,8,1,1,169,0,4,19.792154,0.380618,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.726066589,0,3
6293,0,1.775064,0,8,1,1,149,0,4,19.887836,0.382458,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.727134705,0,3
6149,2,1.775094,0,8,1,1,5,0,4,19.890314,0.382506,0.511706,0.305058,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726722717,0,3
6272,0,1.775116,0,8,1,1,128,0,4,19.78657,0.380511,0.511706,0.305007,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.03515625,0.000514984,1.25390625,0.727981567,0,3
6323,0,1.775146,0,8,1,1,179,0,4,19.885836,0.38242,0.511706,0.305007,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.30078125,0.02734375,0.000514984,1.25390625,0.727653503,0,3
6323,1,1.775176,0,12,1,1,179,0,4,19.884449,0.382393,0.511706,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.729515076,0,3
6276,0,1.775206,0,8,1,1,132,0,4,19.98381,0.384304,0.511706,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.728271484,0,3
6277,4,1.775228,0,8,1,1,133,0,4,19.780666,0.380397,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.725799561,0,3
6298,0,1.775258,0,8,1,1,154,0,4,19.782339,0.38043,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727172852,0,3
6318,0,1.775288,0,8,1,1,174,0,4,19.881359,0.382334,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.730117798,0,3
6308,0,1.77531,0,8,1,1,164,0,4,19.782394,0.380431,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.726387024,0,3
6318,1,1.77534,0,8,1,1,174,0,4,19.787691,0.380533,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727088928,0,3
6308,1,1.775362,0,8,1,1,164,0,4,19.791866,0.380613,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.726066589,0,3
6331,0,1.775392,0,8,1,1,187,0,4,19.791651,0.380609,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.746429443,0,3
6150,0,1.775415,0,8,1,1,6,0,4,19.69418,0.378734,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727973938,0,3
6145,0,1.775445,0,8,1,1,1,0,4,19.69392,0.378729,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.03125,0.000514984,1.25390625,0.725746155,0,3
6284,0,1.775474,0,8,1,1,140,0,4,19.79435,0.380661,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.732299805,0,3
6288,0,1.775497,0,8,1,1,144,0,4,19.697092,0.37879,0.508656,0.305007,53,17,8,2.65,0.95,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.728149414,0,3
6280,0,1.775527,0,8,1,1,136,0,4,19.799589,0.380761,0.508656,0.305007,53,17,8,2.65,0.78,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.728019714,0,3
6147,0,1.775557,0,8,1,1,3,0,4,19.80694,0.380903,0.508656,0.305007,53,17,8,2.65,0.78,0,0,5.875,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.72743988,0,3
6313,0,1.775579,0,8,1,1,169,0,4,19.704357,0.37893,0.508656,0.305007,53,17,8,2.65,0.78,0,0,5.875,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.725509644,0,3
6293,0,1.775609,0,8,1,1,149,0,4,19.70639,0.378969,0.508656,0.305007,53,17,8,2.65,0.78,0,0,5.875,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.728019714,0,3
6149,2,1.775638,0,8,1,1,5,0,4,19.803591,0.380838,0.508656,0.305007,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.72971344,0,3
6272,0,1.775661,0,8,1,1,128,0,4,19.703556,0.378915,0.508656,0.305007,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.724334717,0,3
6323,0,1.77569,0,8,1,1,179,0,4,19.70262,0.378897,0.508656,0.305007,53,17,8,2.65,0.78,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.743186951,0,3
6323,1,1.77572,0,12,1,1,179,0,4,19.599798,0.376919,0.414936,0.305007,53,17,8,2.65,0.95,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.725357056,0,3
6276,0,1.775749,0,8,1,1,132,0,4,19.599121,0.376906,0.414936,0.305007,53,17,8,2.65,0.95,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726875305,0,3
6277,4,1.775772,0,8,1,1,133,0,4,19.908657,0.375635,0.414936,0.305007,54,17,8,2.7,0.94,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.725997925,0,3
6298,0,1.775802,0,8,1,1,154,0,4,19.906477,0.375594,0.414936,0.305007,54,17,8,2.7,0.94,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726875305,0,3
6318,0,1.775831,0,8,1,1,174,0,4,19.592699,0.376783,0.414936,0.305007,53,17,8,2.65,0.95,0,0,5.8828125,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.728729248,0,3
6308,0,1.775854,0,8,1,1,164,0,4,19.900494,0.375481,0.414936,0.305007,54,17,8,2.7,0.94,0,0,5.87890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727737427,0,3
6318,1,1.775883,0,8,1,1,174,0,4,19.898539,0.375444,0.414936,0.305007,54,17,8,2.7,0.94,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727874756,0,3
6308,1,1.775914,0,8,1,1,164,0,4,19.593641,0.376801,0.414936,0.305007,53,17,8,2.65,0.95,0,0,5.88671875,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.730880737,0,3
6331,0,1.775936,0,8,1,1,187,0,4,19.902563,0.37552,0.414936,0.305007,54,17,8,2.7,0.94,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.729293823,0,3
6150,0,1.775966,0,8,1,1,6,0,4,19.903368,0.375535,0.414936,0.305007,54,17,8,2.7,0.94,0,0,5.88671875,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.726501465,0,3
6145,0,1.775996,0,8,1,1,1,0,4,19.600698,0.376936,0.414936,0.305007,53,17,8,2.65,0.95,0,0,5.88671875,4.55078125,0.78125,0.30078125,0.02734375,0.000514984,1.25390625,0.729804993,0,3
6284,0,1.776019,0,8,1,1,140,0,4,19.915768,0.375769,0.414936,0.305007,54,17,8,2.7,0.94,0,0,5.88671875,4.55078125,0.78125,0.30078125,0.0234375,0.000514984,1.25390625,0.728172302,0,3
6288,0,1.776049,0,8,1,1,144,0,4,19.929239,0.376023,0.42101,0.305007,54,17,8,2.7,0.94,0,0,5.88671875,4.55078125,0.78125,0.30078125,0.03515625,0.000514984,1.25390625,0.725997925,0,3
6280,0,1.776079,0,8,1,1,136,0,4,19.610533,0.377126,0.42101,0.305007,53,17,8,2.65,0.78,0,0,5.8828125,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.727203369,0,3
6147,0,1.776102,0,8,1,1,3,0,4,19.923056,0.375907,0.42101,0.305007,54,17,8,2.7,0.77,0,0,5.8828125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726127625,0,3
6313,0,1.776131,0,8,1,1,169,0,4,19.917381,0.3758,0.42101,0.305007,54,17,8,2.7,0.77,0,0,5.8671875,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.718925476,0,3
6293,0,1.776154,0,8,1,1,149,0,4,19.920877,0.375866,0.42101,0.305007,54,17,8,2.7,0.77,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727645874,0,3
6149,2,1.776184,0,8,1,1,5,0,4,19.922663,0.375899,0.42101,0.305007,54,17,8,2.7,0.77,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.72959137,0,3
6272,0,1.776213,0,8,1,1,128,0,4,19.915359,0.375762,0.42101,0.305007,54,17,8,2.7,0.77,0,0,5.88671875,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.730400085,0,3
6323,0,1.776236,0,8,1,1,179,0,4,19.812284,0.373817,0.42101,0.305007,54,17,8,2.7,0.77,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.727081299,0,3
6323,1,1.776265,0,12,1,1,179,0,4,19.908363,0.375629,0.42101,0.305007,54,17,8,2.7,0.94,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.730644226,0,3
6276,0,1.776295,0,8,1,1,132,0,4,19.904707,0.37556,0.42101,0.305007,54,17,8,2.7,0.94,0,0,5.890625,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.727142334,0,3
6277,4,1.776325,0,8,1,1,133,0,4,19.899939,0.37547,0.42101,0.305007,54,17,8,2.7,0.94,0,0,5.890625,4.55078125,0.78125,0.296875,0.02734375,0.000514984,1.25390625,0.727027893,0,3
6298,0,1.776347,0,8,1,1,154,0,4,19.894594,0.37537,0.42101,0.305007,54,17,8,2.7,0.94,0,0,5.890625,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726921082,0,3
6318,0,1.776377,0,8,1,1,174,0,4,19.895826,0.375393,0.42101,0.305007,54,17,8,2.7,0.94,0,0,5.89453125,4.55078125,0.78125,0.296875,0.03515625,0.000514984,1.25390625,0.727653503,0,3
6308,0,1.776406,0,8,1,1,164,0,4,19.993864,0.377243,0.42101,0.305007,54,17,8,2.7,0.94,0,0,5.89453125,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.726577759,0,3
6318,1,1.776429,0,8,1,1,174,0,4,19.892103,0.375323,0.42101,0.305007,54,17,8,2.7,0.94,0,0,5.88671875,4.55078125,0.78125,0.296875,0.0234375,0.000514984,1.25390625,0.744537354,0,3
