MsgId,CmdCode,TimeRadians,MsgLength,ApId,FlowLengthInWindow,SlidingWindowMeanIntervalSec,SlidingWindowMaxIntervalSec,SlidingWindowMinIntervalSec,MessageCountInWindow,UniqueMessageIDsInWindow,AverageMessageLengthInWindow,MessageRateInWindow,StdDevMessageLengthInWindow,MemoryAnonMB,MemoryFileMB,MemoryKernelstackMB,MemoryPageTableMB,MemorySocketMB,MemoryPercpuMB,MemoryShmemMB,MemorySlabUnreclaimableMB,Label
6280.0,3.0,5.941363,84.0,136.0,108.48138720463072,31.52292888066638,53.59004109234074,22.86106714506272,6.0,1.0,496.39574819652415,0.3,0.0,46.67560467138076,7.409925370679141,4.709111450525062,1.846710372754926,0.0923355186377463,0.0032461681763847837,7.409925370679141,4.438326718919718,4.0
6280.0,3.0,5.941795,84.0,136.0,17.546673,10.576709423952341,12.137247423952342,9.011109423952341,5.0,1.0,84.0,0.25,0.0,7.90234375,1.25390625,0.796875,0.3125,0.02734375,0.000549316,1.25390625,0.752662659,4.0
6280.0,1.0,5.942198,8.0,136.0,82.40427605316438,33.6581334416738,38.168749545959116,26.807511929717236,4.0,1.0,349.5113550683195,1.0754195540563678,176.96028761997528,42.533683534455946,6.742376501017461,4.28487478569334,1.6803430532130745,0.06301286449549029,0.002953725838780138,6.742376501017461,4.044884383848228,4.0
6280.0,3.0,5.942396,84.0,136.0,17.935799326782842,15.317068054229473,30.23766593739574,8.763413656645845,5.0,1.0,67.18256234097844,0.25,31.46231654163834,7.946980650238202,1.2644171875537562,0.7966917006357438,0.316010191934944,0.023383177803920196,0.0005495206693327539,1.2466306331516703,0.7512037128385745,4.0
6280.0,3.0,5.942528,84.0,136.0,19.862617,10.16256442395234,12.137247423952342,8.00908342395234,6.0,1.0,71.0,0.3,28.33,7.91796875,1.25390625,0.796875,0.3125,0.02734375,0.000549316,1.25390625,0.753631592,4.0
6280.0,3.0,5.942887,84.0,136.0,121.14486405625635,43.397211205053026,78.5975299205874,20.865571340937542,5.0,1.0,548.60527374024,0.25,245.33950550648086,63.879991375888466,10.116170316556586,6.428968051643437,2.552678491093718,0.15757274636380975,0.004431730213969025,10.116170316556586,6.087047499347869,4.0
6280.0,3.0,5.943166,84.0,136.0,18.849813,9.960004423952341,11.73357042395234,8.00908342395234,6.0,1.0,71.0,0.3,28.33,7.92578125,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.754447937,4.0
6280.0,3.0,5.943298,84.0,136.0,15.121745,9.214390423952342,11.12493142395234,8.00550242395234,6.0,1.0,71.0,0.3,28.33,7.92578125,1.25390625,0.796875,0.3125,0.01953125,0.000549316,1.25390625,0.756225586,4.0
6280.0,3.0,5.943731,84.0,136.0,104.13112141114532,27.016265706181404,39.95884282852856,16.488986273618842,6.0,1.0,476.524346913531,1.701872667548325,0.0,45.050874129241464,7.113295915143389,4.520599273175238,1.7727840286961718,0.15511860251091503,0.003116219620823252,7.113295915143389,4.2810397111278204,4.0
6280.0,3.0,5.944156,84.0,136.0,17.450348,10.552628423952342,12.14268442395234,8.00550242395234,5.0,1.0,84.0,0.25,0.0,7.8515625,1.25390625,0.796875,0.31640625,0.015625,0.000549316,1.25390625,0.759391785,4.0
6280.0,3.0,5.944435,84.0,136.0,17.445625,10.55144842395234,12.14268442395234,8.00550242395234,5.0,1.0,84.0,0.25,0.0,7.94921875,1.25390625,0.796875,0.3125,0.01171875,0.000549316,1.25390625,0.754821777,4.0
6284.0,0.0,5.944699,8.0,140.0,19.261438,11.00540142395234,12.14268442395234,9.821314423952341,5.0,2.0,68.0,0.25,30.41,7.94921875,1.25390625,0.796875,0.31640625,0.02734375,0.000549316,1.25390625,0.753631592,4.0
6280.0,3.0,5.944824,84.0,136.0,15.022621,9.94569742395234,12.03846042395234,7.903867423952341,5.0,2.0,68.0,0.25,30.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6280.0,3.0,5.945175,84.0,136.0,19.904277444288294,10.20943908991217,12.097722876773101,7.781138222707439,6.0,2.0,70.8876490351784,0.3125801950154662,28.146926229342444,8.141218732846408,1.272172273305479,0.7971971480614625,0.312529293386965,0.011953684868299695,0.000549651946585185,1.1462791744288872,0.753603929686443,4.0
6280.0,3.0,5.945314,84.0,136.0,109.33924068253353,28.057890933708414,39.36377057906823,17.95759377407783,6.0,2.0,487.50352536308225,2.059874050829925,194.5207728667059,54.66176192176285,8.609629821828202,5.471540447516988,2.1457021362811717,0.13410638351757323,0.00377173924701897,8.609629821828202,5.177554110650553,4.0
6280.0,3.0,5.945593,84.0,136.0,19.84739192843072,13.944088419232603,37.10995129675466,8.113562829760887,7.0,2.0,75.22935942364563,0.35,26.88078233464035,8.563866326494912,1.2458207408414037,0.7969097465901361,0.31605744514382195,0.027440225499886277,0.0005488121044715958,1.2330003033150385,0.7475792396516892,4.0
6280.0,3.0,5.946018,84.0,136.0,100.03895574295893,26.197836985080237,38.42604457583339,15.64294030524391,6.0,2.0,391.61257944021236,1.6547010398882211,156.25893486677768,43.974541958487755,6.9161332526578,4.395299637203088,1.7451925030071085,0.08618234582751153,0.0030298458547574603,6.9161332526578,4.165704479108877,4.0
6280.0,3.0,5.946304,84.0,136.0,117.95855766291513,35.679677041084744,50.59137858405964,20.765567188010046,5.0,1.0,638.1641904868582,1.899298185972792,0.0,60.62915928035022,9.526167464019785,6.054012967788275,2.37412273246599,0.08902960246747463,0.004173259529303321,9.526167464019785,5.706530894685776,4.0
6280.0,3.0,5.946509,84.0,136.0,142.7660353433567,40.196940794000994,75.2869330364344,21.634067952133698,6.0,1.0,657.2901329243874,0.3,-4.035026176997739,63.15163994598755,9.862995655805715,6.3050933486519884,2.501628351009495,0.15218504089098056,0.004348434763227579,9.831531938411354,5.995401769245894,4.0
6280.0,0.0,5.946634,8.0,136.0,171.29411076411074,40.448871128263264,61.35782027334777,22.402917923959578,6.0,1.0,670.1946291359096,2.831808292123562,267.41709638620165,75.33052527094318,11.8360737209852,7.521990775953211,2.949800304295377,0.25810752662584546,0.0051851920126538215,11.8360737209852,7.113224506709237,4.0
6280.0,3.0,5.946898,84.0,136.0,17.950594,9.78016042395234,12.03448142395234,7.907623423952341,6.0,1.0,71.0,0.3,28.33,7.98046875,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.753326416,4.0
6280.0,3.0,5.947112,84.0,136.0,77.34019657600206,26.256010592440443,49.41165360825849,15.02190993997893,6.0,1.0,365.08455761523334,0.3,145.67388052450085,41.076029947356524,6.447631106651073,4.09755995562872,1.626972335323168,0.08034431285546509,0.0028246026598728103,6.447631106651073,3.853741642995269,4.0
6280.0,3.0,5.947463,84.0,136.0,168.9064805003677,33.90711635165829,46.1019762261177,20.2895462778521,7.0,1.0,608.5906814039466,2.9844869862872567,233.2040742623833,68.22868079702525,9.598591175655692,6.654543004342225,2.6144466042722967,0.22785959083595478,0.00458785599672483,11.122669770648557,6.399815294507375,4.0
6280.0,3.0,5.947602,84.0,136.0,17.854324,9.16576242395234,11.019224423952341,7.907623423952341,7.0,1.0,73.0,0.35,26.59,7.99609375,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.753509522,4.0
6280.0,3.0,5.947808,84.0,136.0,17.85437,9.16577042395234,11.019224423952341,7.907623423952341,7.0,1.0,73.0,0.35,26.59,7.9921875,1.25390625,0.796875,0.31640625,0.015625,0.000549316,1.25390625,0.752998352,4.0
6280.0,0.0,5.948225,8.0,136.0,58.48456967990161,17.886954077965072,24.600342720279148,12.340239269838873,6.0,1.0,227.54924710690787,0.9614756920010191,90.79535451462957,25.65187100143344,4.018667931410509,2.553919806877707,1.0015371791677283,0.050076858958386414,0.0017605132707574395,4.018667931410509,2.4075770338812092,4.0
6280.0,3.0,5.948563,84.0,136.0,19.955551,10.18115142395234,11.93443042395234,8.10902842395234,6.0,1.0,71.0,0.3,28.33,8.0078125,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.754043579,4.0
6280.0,3.0,5.948988,84.0,136.0,96.04175714158676,36.466876704935245,60.72294794173399,20.4108569161711,5.0,1.0,342.767544391897,0.25,153.28766213172923,40.42404461377324,6.320564208972825,4.016807160842543,1.575218494448056,0.0590706935418021,0.0027689367119879305,6.320564208972825,3.782254974640676,4.0
6280.0,3.0,5.949266,84.0,136.0,91.15253282360052,43.92564474381186,65.47408821280808,30.55130983980424,4.0,1.0,413.95571605862045,0.2,209.58896331521842,51.09765870098596,7.985563993678916,5.074937865141741,2.0150488582180444,0.12438573198876815,0.003498346124960879,7.985563993678916,4.783165865930238,4.0
6280.0,3.0,5.949552,84.0,136.0,92.02851232363113,29.19716824367652,35.68094848131477,25.487391618430774,5.0,1.0,343.0419411521595,1.261183607177057,153.41037397701723,40.456405398976536,6.325624029747426,4.020022747876869,1.5764795089713213,0.13794195703499063,0.002771153337440289,6.325624029747426,3.795905557757517,4.0
6280.0,3.0,5.949976,84.0,136.0,19.90953603491736,10.954487708922866,12.052064907589306,10.05884037683866,5.0,1.0,83.94399387815032,0.16398731761745597,0.059062921345058514,7.719084433190288,1.2799470656058527,0.7964218161450475,0.30843337072037685,0.02011974254226276,0.0005493879373447018,1.2746274091906087,0.7786590006056845,4.0
6280.0,3.0,5.950109,84.0,136.0,15.417536,10.04442542395234,12.03006042395234,8.012742423952341,5.0,1.0,84.0,0.25,0.0,8.03515625,1.25390625,0.796875,0.31640625,0.015625,0.000549316,1.25390625,0.752586365,4.0
6280.0,3.0,5.950541,84.0,136.0,17.535921,10.574022423952341,12.13367242395234,8.012742423952341,5.0,1.0,84.0,0.25,0.0,8.0390625,1.25390625,0.796875,0.3125,0.01171875,0.000549316,1.25390625,0.751312256,4.0
6280.0,3.0,5.95082,84.0,136.0,16.945354417544667,17.84709257412061,41.26632103590336,8.07643878990855,5.0,1.0,83.51833780588733,0.25,0.7698090944842381,8.089775217063645,1.3181245745745682,0.7970948927960194,0.3132549656453697,0.023425568191528957,0.0005500405527709006,1.224198012020885,0.7484437455813292,4.0
6280.0,3.0,5.951106,84.0,136.0,54.16998715072007,19.73253821163236,26.926380283513875,12.549141707207083,5.0,1.0,293.0620128004529,0.8722083714299195,0.0,28.087835211204126,4.37467011295319,2.780164183932868,1.0902604642873994,0.09539779062514744,0.0019164720550415907,4.37467011295319,2.628443366769793,4.0
6284.0,0.0,5.951297,8.0,140.0,58.146252011477536,17.819290544940024,25.229093696871214,12.028644058756132,6.0,2.0,227.43213893615535,0.9609808687443184,90.74862670508847,25.801335304046674,4.016599724829768,2.5526054326020957,1.0135345100037734,0.06256385864220823,0.0017596072229838467,4.016599724829768,2.4142317728452376,4.0
6280.0,3.0,5.95156,84.0,136.0,100.27181226173177,25.961286966602415,36.222206556409944,19.22396091246251,6.0,2.0,366.5177267109156,1.1342135922087992,138.66846526127236,40.74575611432543,6.360408948201205,4.0029684935787495,1.5912095504419634,0.1392041953162609,0.0027554274748712846,6.327387627476111,3.8361194081775305,4.0
6280.0,3.0,5.9517,84.0,136.0,139.07207010096843,37.250464663321026,56.75442286601803,22.919474262230164,6.0,2.0,619.7922657927469,0.3,247.30584351983828,70.34724055515167,10.945935151819528,6.956295236670354,2.7279589163413154,0.2386964051798651,0.0047952367362846275,10.945935151819528,6.5818002946301934,4.0
6280.0,3.0,5.952125,84.0,136.0,125.67340867405916,31.461416209707377,45.986747671992234,20.772681870247077,6.0,2.0,490.8525822409926,2.173579121923269,181.2923599401791,57.00660546857556,8.712245746425848,5.525899651745146,2.163346798954758,0.10880665671092946,0.00381576885468715,8.496811013211879,5.224651355949715,4.0
6280.0,3.0,5.952338,84.0,136.0,147.60575117920453,35.711195144604744,57.13428292069946,22.886052098478803,6.0,2.0,618.5540409946082,2.6136086239208796,246.81177438559507,70.27476313016427,10.924067295294302,6.942397907289837,2.7225089832509166,0.13612544916254582,0.004785656782859073,10.924067295294302,6.5695816740491395,4.0
6280.0,3.0,5.95247,84.0,136.0,18.759302,9.31659142395234,12.03761642395234,8.00659142395234,7.0,2.0,73.0,0.35,26.59,8.06640625,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.75302887,4.0
6280.0,3.0,5.952822,84.0,136.0,54.35848835088321,17.37667429166407,24.74503600297807,12.079693969946334,6.0,1.0,270.2188072877274,0.826222953492845,0.09556695106817814,25.390181655385575,4.05044401258324,2.5538679502836503,1.0026713209778886,0.08691150276190246,0.0017635924406826818,4.000428959243882,2.3809162310786633,4.0
6280.0,3.0,5.953035,84.0,136.0,18.357573,9.86155642395234,12.03761642395234,8.00659142395234,6.0,1.0,84.0,0.3,0.0,8.07421875,1.25390625,0.796875,0.3125,0.02734375,0.000549316,1.25390625,0.753227234,4.0
6280.0,2.0,5.95316,80.0,136.0,80.87033505164186,22.364108434280713,33.702847770085846,15.962490094067256,6.0,1.0,471.71267091063777,1.7049855575083293,8.695426343292478,45.93248852193663,7.126306822398095,4.5288678871315,1.7760266224045096,0.08880133112022548,0.003121919488360818,7.126306822398095,4.284230625990465,4.0
6280.0,3.0,5.953497,84.0,136.0,139.54600258499835,29.447710987055213,41.99802549462129,18.90890702815423,7.0,1.0,613.9351832523838,2.588883302871498,10.799341777692534,59.78124501831618,9.27490558283204,5.894332519930643,2.340396735854814,0.11557514744962046,0.004063185772571885,9.27490558283204,5.553476127807057,4.0
6280.0,3.0,5.953857,84.0,136.0,180.97963735270608,46.90434605866301,75.70843664165777,22.50904288908723,6.0,1.0,787.712478987405,0.3,14.520483046394332,76.73968521761711,11.900212055485552,7.562751586663715,2.965784935946555,0.25950618189532354,0.005213289977198137,11.900212055485552,7.12338676768789,4.0
6280.0,3.0,5.954135,84.0,136.0,18.060297,9.802100423952341,11.134613423952342,7.909548423952341,6.0,1.0,83.0,0.3,1.53,8.09375,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.74961853,4.0
6280.0,3.0,5.954414,84.0,136.0,61.63322528254971,18.51668713054662,22.261985529633847,11.77916428298404,6.0,1.0,269.78500075872387,0.9751265087664719,4.973145194709007,26.333494520594567,4.075724079609863,2.590179788910941,1.0157567799650749,0.03809087924869031,0.0017855086442985443,4.075724079609863,2.4508108175232666,4.0
6280.0,3.0,5.9547,84.0,136.0,16.53689,10.324264423952341,11.134613423952342,10.019608423952342,5.0,1.0,84.0,0.25,0.0,8.10546875,1.25390625,0.796875,0.3125,0.01953125,0.000549316,1.25390625,0.750663757,4.0
6280.0,3.0,5.954978,84.0,136.0,15.424791,14.584652162448652,28.274677377937582,10.019608423952342,5.0,1.0,84.0,0.25,0.0,8.1015625,1.25390625,0.796875,0.3125,0.0234375,0.000549316,1.25390625,0.752227783,4.0
6280.0,3.0,5.955403,84.0,136.0,169.55153361393758,48.57792969039501,62.98879106330287,43.43609048476749,5.0,1.0,816.9769901162382,2.431479137250709,0.0,78.90909637608941,12.195387547773088,7.750339749986635,3.039348921563386,0.1519674460781693,0.005342601575032042,12.195387547773088,7.351944626330657,4.0
6280.0,0.0,5.95574,8.0,136.0,18.239483,10.749912423952342,12.02997942395234,10.022514423952341,5.0,1.0,68.0,0.25,30.41,8.12109375,1.25390625,0.796875,0.3125,0.01171875,0.000549316,1.25390625,0.756881714,4.0
6280.0,3.0,5.956158,84.0,136.0,16.219971,11.59669842395234,12.02997942395234,10.82612842395234,4.0,1.0,65.0,0.2,32.91,8.1171875,1.25390625,0.796875,0.3125,0.02734375,0.000549316,1.25390625,0.752967835,4.0
6280.0,3.0,5.95651,84.0,136.0,52.984010295482285,31.394097348971798,50.47410148115934,22.966438273930116,4.0,1.0,226.29695557736855,0.2,121.13714946769372,29.89494305098748,4.764777043108719,2.866771173659086,1.1339671089653556,0.07156469081730345,0.0019735119062972537,4.5481983112162,2.697033872185446,4.0
6280.0,3.0,5.956861,84.0,136.0,15.417902,11.32934242395234,11.93398642395234,11.023524423952342,4.0,1.0,65.0,0.2,32.91,8.1328125,1.25390625,0.796875,0.3125,0.01953125,0.000549316,1.25390625,0.7527771,4.0
6280.0,3.0,5.957213,84.0,136.0,60.24316006586174,25.754715287471882,25.768663649885156,26.326678571128138,4.0,1.0,340.60696580098835,0.715618352375601,3.9058061159656545,34.38952194739498,4.633140398182363,3.2859927953941734,1.305862457497467,0.08112707230979575,0.0022712304907431613,5.056298414959284,3.142259907968927,4.0
6280.0,3.0,5.957499,84.0,136.0,18.443138,10.80082642395234,11.030515423952341,10.121338423952341,5.0,1.0,84.0,0.25,0.0,8.14453125,1.25390625,0.796875,0.3125,0.02734375,0.000549316,1.25390625,0.753707886,4.0
6280.0,3.0,5.957851,84.0,136.0,18.442225,10.80059742395234,11.02960142395234,10.121338423952341,5.0,1.0,84.0,0.25,0.0,8.15625,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.750419617,4.0
6280.0,3.0,5.958056,84.0,136.0,16.431627,10.297948423952342,11.02960142395234,9.01292642395234,5.0,1.0,84.0,0.25,0.0,8.16015625,1.25390625,0.796875,0.31640625,0.015625,0.000549316,1.25390625,0.752128601,4.0
6280.0,3.0,5.95827,84.0,136.0,19.015867283757803,13.654662979811741,28.95669683526032,9.053598118831749,6.0,1.0,87.65094214744802,0.3,1.3466351633441143,7.741753674239291,1.142055831886044,0.7972987583565976,0.31216817999404467,0.011275134819369308,0.0005501104611053369,1.3401122311125921,0.7456536160504518,4.0
6280.0,3.0,5.958694,84.0,136.0,16.432705,10.298217423952341,12.03214642395234,9.01292642395234,5.0,1.0,84.0,0.25,0.0,8.1640625,1.25390625,0.796875,0.3125,0.02734375,0.000549316,1.25390625,0.753036499,4.0
6280.0,3.0,5.958973,84.0,136.0,15.422169,10.04558342395234,12.03214642395234,9.01292642395234,5.0,1.0,84.0,0.25,0.0,8.16796875,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.753723145,4.0
6280.0,3.0,5.959398,84.0,136.0,18.449331,10.80237442395234,12.04008842395234,9.11819542395234,5.0,1.0,84.0,0.25,0.0,8.17578125,1.25390625,0.796875,0.3125,0.01171875,0.000549316,1.25390625,0.755523682,4.0
6280.0,3.0,5.959538,84.0,136.0,17.441479,15.04576429536683,30.0214999096103,8.11034342395234,5.0,1.0,84.0,0.25,0.0,8.1796875,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.754852295,4.0
6280.0,3.0,5.959897,84.0,136.0,16.536272,14.014976097100506,26.803555116545002,8.11034342395234,5.0,1.0,84.0,0.25,0.0,8.18359375,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.749794006,4.0
6280.0,3.0,5.960102,84.0,136.0,99.75919425057087,26.141879243417854,36.336756884001794,16.085824823874407,6.0,1.0,432.8724365195962,1.5459729875699864,0.0,42.172049595821896,6.461683971483928,4.106490748232776,1.6103885287187358,0.14090899626288939,0.0028307589921333157,6.461683971483928,3.898233226941823,4.0
6280.0,3.0,5.960242,84.0,136.0,95.80360994915618,25.350763413783575,38.31106335865819,16.72536645555858,6.0,1.0,461.2212248064487,1.647218660023031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6280.0,3.0,5.960667,84.0,136.0,99.86837481168435,30.856431480259637,63.135537992845315,17.17268315182626,6.0,1.0,480.80409993464974,0.3,0.0,46.931166562631596,7.1771817373057365,4.5611996087550475,1.788705728923548,0.0894352864461774,0.0031442069638059765,7.1771817373057365,4.349926210879655,4.0
6280.0,3.0,5.960873,84.0,136.0,18.360571,9.862155423952341,12.03957642395234,8.108789423952341,6.0,1.0,84.0,0.3,0.0,8.19921875,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.753746033,4.0
6284.0,0.0,5.961284,8.0,140.0,18.92277614314887,13.230378304278412,28.462949512153653,8.39242536526304,6.0,2.0,70.13770885465054,0.3,27.551502937001167,8.00286617857977,1.3368705499290636,0.7973589815713833,0.3123917195330758,0.015515964068365005,0.0005487362819934849,1.2966368802620383,0.7550099172883418,4.0
6280.0,3.0,5.961482,84.0,136.0,18.974854,9.985012423952341,12.03957642395234,8.108789423952341,6.0,2.0,71.0,0.3,28.33,8.203125,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.75440979,4.0
6280.0,3.0,5.961761,84.0,136.0,80.48077321601762,26.310234727956747,36.41533803532524,20.778379186848206,5.0,2.0,363.928005815807,1.3379706096169375,162.7507449538043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
6280.0,3.0,5.961973,84.0,136.0,160.49384173339843,38.28880619698609,56.64635735725122,30.5429464945145,6.0,2.0,634.3221540020658,2.6802344535298555,253.10347356166935,73.392357497048,11.202542442488069,7.119372767188679,2.7919108890935993,0.13959554445467998,0.004907652230250687,11.202542442488069,6.711969169955814,4.0
6280.0,2.0,5.962164,80.0,136.0,17.754568,9.740955423952341,11.83764242395234,8.81358942395234,6.0,2.0,70.0,0.3,28.07,8.21875,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.753814697,4.0
6280.0,1.0,5.962559,8.0,136.0,154.81397473806942,37.15283460654318,54.1586198243882,29.34315479781213,6.0,2.0,511.85668250928427,2.6475345647031943,312.2325763306634,72.56588878515917,11.065867125907882,7.03251368749286,2.757848504899161,0.24131174417867657,0.004847776989815,11.065867125907882,6.6528382039660166,4.0
6280.0,3.0,5.963987,84.0,136.0,19.629705,25.819746423952342,25.819746423952342,25.819746423952342,2.0,1.0,46.0,0.1,38.0,8.2421875,1.25390625,0.796875,0.3125,0.01953125,0.000549316,1.25390625,0.756027222,4.0
6280.0,3.0,5.964127,84.0,136.0,1.921812,8.11185342395234,8.11185342395234,8.11185342395234,2.0,1.0,84.0,0.1,0.0,8.2421875,1.25390625,0.796875,0.3125,0.01953125,0.000549316,1.25390625,0.752418518,4.0
6280.0,3.0,5.964406,84.0,136.0,29.791271065367887,21.995415809549097,28.709738080149958,16.864714269583505,3.0,1.0,469.09675097061114,0.7351036253479705,-5.238413766082825,44.991026369954284,6.57916344066886,4.412328950242404,1.7316093695586636,0.08476494988803955,0.0030404814853191567,6.837975409306737,4.1402668494954975,4.0
6284.0,0.0,5.964744,8.0,140.0,52.16052113990833,23.576881803921783,29.45825795938927,15.824305437436244,4.0,2.0,325.8524563674562,1.002622942669096,164.98160521619974,41.37777886444922,6.285975871030856,3.9948257871971795,1.5665983479204626,0.07832991739602313,0.002753784121876086,6.285975871030856,3.7731842500186317,4.0
6280.0,3.0,5.964869,84.0,136.0,93.93194044612108,30.314176171426627,41.653279713502016,20.46829998159928,5.0,2.0,530.3214897582293,1.7985859501460624,231.43215957741887,65.80459992384561,11.602760908461274,6.212604223604052,2.4318752773605117,0.21326913522195554,0.004284566870471933,9.851798945472853,5.947468829082563,4.0
6280.0,3.0,5.965293,84.0,136.0,17.959862,13.651805960965397,31.373972109017622,7.910122423952341,6.0,2.0,71.0,0.3,28.33,8.2578125,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.751670837,4.0
6280.0,3.0,5.965718,84.0,136.0,18.039106,14.500377610755201,27.23486717116379,7.910122423952341,5.0,2.0,68.0,0.25,30.41,8.26953125,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.751411438,4.0
6280.0,3.0,5.965857,84.0,136.0,19.952766,10.180594423952341,12.032630423952341,7.910122423952341,6.0,2.0,71.0,0.3,28.33,8.265625,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.749694824,4.0
6280.0,0.0,5.966121,8.0,136.0,18.941795,15.127963186326962,37.78044423582545,7.910122423952341,6.0,2.0,58.0,0.3,35.83,8.28125,1.25390625,0.796875,0.31640625,0.015625,0.000549316,1.25390625,0.757751465,4.0
6280.0,3.0,5.966246,84.0,136.0,18.936085,9.97725842395234,12.032630423952341,7.90441142395234,6.0,1.0,71.0,0.3,28.33,8.27734375,1.25390625,0.796875,0.3125,0.015625,0.000549316,1.25390625,0.753852844,4.0
6280.0,2.0,5.966583,80.0,136.0,17.736862,14.851434966202763,37.60273813520445,7.90441142395234,6.0,1.0,70.0,0.3,28.07,8.28125,1.25390625,0.796875,0.3125,0.02734375,0.000549316,1.25390625,0.75239563,4.0
6280.0,3.0,5.966708,84.0,136.0,75.28365594006709,18.737314834154084,28.7991908012979,12.824163286373247,7.0,1.0,278.61941943355595,1.3543999555797857,102.16045379230384,32.06118644849024,4.852258769432045,3.0836784702932625,1.2092856746248088,0.07558035466405055,0.0021256959028550446,4.852258769432045,2.919143579945508,4.0
6280.0,3.0,5.966987,84.0,136.0,132.4006555782092,28.25681355909749,41.37124059608175,19.20058868532591,7.0,1.0,546.4161195184803,2.656189469881501,200.35257715677608,62.9362750508753,9.516035935624574,6.047574239462347,2.371597740965626,0.1185798870482813,0.004168821070964076,9.516035935624574,5.703530448395314,4.0
6280.0,3.0,5.967199,84.0,136.0,18.614811019762453,14.19579071623296,40.17379622567201,7.881258157754679,7.0,1.0,73.47406335889119,0.35,26.73182069224565,8.048506320396443,1.1336839339335525,0.7964763566085218,0.3163008598084085,0.01564262578979634,0.0005487971296996772,1.3189808837259198,0.7567490559182243,4.0
6280.0,3.0,5.96755,84.0,136.0,19.59131313731277,13.474578447602674,35.06129277467754,7.840838768788816,7.0,1.0,74.32902973028662,0.35,25.598921670731986,8.303843750716814,1.0993033036957143,0.7974504920373358,0.311333006020974,0.02734774451289132,0.0005489440579960464,1.2248291940562313,0.7522559089808053,4.0
6280.0,3.0,5.96769,84.0,136.0,19.856709,14.148753024497303,38.917460027222106,7.907756423952341,7.0,1.0,83.0,0.35,1.46,8.296875,1.25390625,0.796875,0.31640625,0.0234375,0.000549316,1.25390625,0.757339478,4.0
6280.0,3.0,5.967823,84.0,136.0,17.044603,13.944146938435026,40.50192751084846,7.907756423952341,7.0,1.0,83.0,0.35,1.46,8.30078125,1.25390625,0.796875,0.3125,0.01953125,0.000549316,1.25390625,0.754188538,4.0
6280.0,3.0,5.967962,84.0,136.0,177.89917327825245,32.74300993498619,53.769507877948456,23.590396803505428,8.0,1.0,781.3201921434204,3.0993721525634323,16.45949434662924,74.94615246258515,12.751785964183206,7.5308578819351,2.9469795860988084,0.11126985519404638,0.005202286022115891,11.391944136635939,7.043573922544656,4.0
6280.0,3.0,5.96824,84.0,136.0,17.239531,12.963719466900791,34.42443468164304,8.01368142395234,7.0,1.0,84.0,0.35,0.0,8.3125,1.25390625,0.796875,0.31640625,0.01953125,0.000549316,1.25390625,0.752807617,4.0
6280.0,3.0,5.968592,84.0,136.0,18.90678542365008,9.331051131627941,11.084878740145909,7.982334256125881,7.0,1.0,83.55401439003262,0.3602295430048428,-0.3292169875118099,8.195155679965547,1.406949966905828,0.7970780361786252,0.3121551261185884,0.027181373960810575,0.0005502582057516354,1.2796216602764814,0.7511423811505341,4.0
6284.0,0.0,5.968936,8.0,140.0,99.19050234737654,22.819959498832194,30.63862395704263,14.936008612552307,7.0,2.0,358.4706076534214,1.8022210681289923,133.5830130875358,44.698822639762426,6.661191696036701,4.070996373153251,1.5971689342691777,0.10028369146893668,0.0027998420023715824,6.2245170361995505,3.8474786842863327,4.0
6280.0,3.0,5.969053,84.0,136.0,18.340078749143878,9.31283143940339,11.130284273134986,7.881138754805516,7.0,2.0,75.0869679712038,0.35276835678239354,27.50759783270006,8.024176196540637,1.219780383669195,0.7969125455682471,0.31225979440716445,0.01904298732125874,0.0005485027523417787,1.1564034345451448,0.764525894536678,4.0
6280.0,3.0,5.969412,84.0,136.0,19.841220686795612,10.265537887820624,10.915029613189692,7.811598564010563,6.0,2.0,68.7143250167148,0.2870885250143889,29.635190848154334,8.38316762455667,1.0683081680521005,0.7971690721767308,0.31313826277564916,0.027312729859354675,0.0005483441690224119,1.176412842150741,0.7422110435200489,4.0
